numTreatments,instCode,journals,dois
2,JCK,Nota Lepidopterologica,10.3897/nl.40.14528
2,PGC,Nota Lepidopterologica,10.3897/nl.40.14528
1,CJ,Nota Lepidopterologica,10.3897/nl.43.48404
1,CF,Nota Lepidopterologica,10.3897/nl.43.48404
2,ZUBM,ZooKeys,10.3897/zookeys.545.6111
3,BDN,ZooKeys,10.3897/zookeys.545.6000;10.3897/zookeys.634.10323
1,BAQ,ZooKeys,10.3897/zookeys.547.9375
1,YIAU,ZooKeys,10.3897/zookeys.549.6939
1,JAZM,ZooKeys,10.3897/zookeys.549.6939
1,"Acarological Collection, Institute of Science and High Technology and Environmental Sciences, Graduate University of Advanced Technology, Kerman, Iran (ACISTE)",ZooKeys,10.3897/zookeys.549.7435
1,ACISTE,ZooKeys,10.3897/zookeys.549.7435
1,SBSHKU,ZooKeys,10.3897/zookeys.551.6686
3,ERC,ZooKeys,10.3897/zookeys.552.6096
1,IEZU,ZooKeys,10.3897/zookeys.552.6096
4,JBCB,ZooKeys,10.3897/zookeys.553.6576
1,Museum Zoologicum Bogoriense (MZB),ZooKeys,10.3897/zookeys.554.6306
2,CESC,ZooKeys,10.3897/zookeys.558.6671
2,HAASM,ZooKeys,10.3897/zookeys.559.6076
2,ICCC,ZooKeys,10.3897/zookeys.559.6812
1,OK,ZooKeys,10.3897/zookeys.564.6560
4,PPI,ZooKeys,10.3897/zookeys.565.6877
4,IPNA-CSIC,Subterranean Biology,10.3897/subtbiol.35.52583;10.3897/subtbiol.34.50231;10.3897/subtbiol.38.61733
1,CEL,ZooKeys,10.3897/zookeys.571.6894
1,ASIZCR,ZooKeys,10.3897/zookeys.571.6894
1,Mg,ZooKeys,10.3897/zookeys.571.6894
1,NPUST,ZooKeys,10.3897/zookeys.571.6894
1,CCER,ZooKeys,10.3897/zookeys.571.7341
1,ILMD,ZooKeys,10.3897/zookeys.571.7341
2,VM,ZooKeys,10.3897/zookeys.572.6763
4,MM,ZooKeys,10.3897/zookeys.572.6763;10.3897/zookeys.636.10592
2,MR,ZooKeys,10.3897/zookeys.572.6763
2,MZ,ZooKeys,10.3897/zookeys.572.6763
1,LD,ZooKeys,10.3897/zookeys.572.6763
4,PSWC,ZooKeys,10.3897/zookeys.572.7177;10.3897/zookeys.616.9532
3,EJNU,ZooKeys,10.3897/zookeys.574.6129
2,LTZU,ZooKeys,10.3897/zookeys.574.6129
7,JSPC,ZooKeys,10.3897/zookeys.577.7301
3,WSKC,ZooKeys,10.3897/zookeys.577.7301
4,IBER,ZooKeys,10.3897/zookeys.577.7301
2,PTLC,ZooKeys,10.3897/zookeys.577.7301
2,ZKZC,ZooKeys,10.3897/zookeys.577.7301
2,CSE,ZooKeys,10.3897/zookeys.577.7301
1,NoFC,ZooKeys,10.3897/zookeys.581.8014
1,SVK,ZooKeys,10.3897/zookeys.584.8171
3,MRGC,ZooKeys,10.3897/zookeys.584.8065
2,ANSES/LSV,ZooKeys,10.3897/zookeys.584.8065
6,PCDH,ZooKeys,10.3897/zookeys.587.7961
2,PCLB,ZooKeys,10.3897/zookeys.587.7961
3,CHNUFPI,ZooKeys,10.3897/zookeys.589.7951
2,MUN,ZooKeys,10.3897/zookeys.593.8412
2,Museo Ecuatoriano de Ciencias Naturales,ZooKeys,10.3897/zookeys.593.8063
27,Natural History Museum,ZooKeys,10.3897/zookeys.594.8623;10.3897/zookeys.593.8511
10,Jacksonville State University,ZooKeys,10.3897/zookeys.594.8623
1,CPM,ZooKeys,10.3897/zookeys.594.8768
2,CBWX,ZooKeys,10.3897/zookeys.595.7569
5,SHEM,ZooKeys,10.3897/zookeys.595.7569;10.3897/zookeys.604.8203;10.3897/zookeys.604.9049;10.3897/zookeys.598.7983
1,MNHAH,ZooKeys,10.3897/zookeys.596.8525
2,National Marine Fisheries Service,ZooKeys,10.3897/zookeys.596.8217
4,KAU,ZooKeys,10.3897/zookeys.597.7520
4,JBC,ZooKeys,10.3897/zookeys.597.7520
1,FAIC,ZooKeys,10.3897/zookeys.598.8064
1,ZM–CBSU,ZooKeys,10.3897/zookeys.598.8064
3,Museum of Zoology,ZooKeys,10.3897/zookeys.614.9368
3,University of British Columbia,ZooKeys,10.3897/zookeys.614.9368
3,"Museum of Zoology, Pontificia Universidad Católica, Quito, Ecuador (QCAZ)",ZooKeys,10.3897/zookeys.614.9368
3,"Spencer Entomological Collection at the Beaty Biodiversity Museum, University of British Columbia(UBC-SEM)",ZooKeys,10.3897/zookeys.614.9368
1,CSBD,ZooKeys,10.3897/zookeys.622.9155
7,Davis Mountains State Park,ZooKeys,10.3897/zookeys.625.9891
1,CMNP,PhytoKeys,10.3897/phytokeys.151.49833
10,SEPBOP,ZooKeys,10.3897/zookeys.825.32271
4,MRACT,ZooKeys,10.3897/zookeys.901.39432
4,HOWP,ZooKeys,10.3897/zookeys.933.48771
5,UNIANDES,ZooKeys,10.3897/zookeys.937.51361
1,UKMMZ,Zoosystematics and Evolution,10.3897/zse.96.50744
1,Royal Saskatchewan Museum,Journal of Hymenoptera Research,10.3897/jhr.77.53704
2,ACG,Journal of Hymenoptera Research,10.3897/jhr.77.50577
2,JICA,Journal of Hymenoptera Research,10.3897/jhr.77.50577
1,NCA,ZooKeys,10.3897/zookeys.944.49921
1,UBDM,ZooKeys,10.3897/zookeys.946.51780
1,NHW,ZooKeys,10.3897/zookeys.951.53814
1,ANHRT,ZooKeys,10.3897/zookeys.951.53814
2,QAU,ZooKeys,10.3897/zookeys.953.49557
1,KBG,PhytoKeys,10.3897/phytokeys.157.32729
4,UFTC,ZooKeys,10.3897/zookeys.963.55843;10.3897/zookeys.1000.59219
1,CEFUDFJC,ZooKeys,10.3897/zookeys.963.55843
2,SMN,Deutsche Entomologische Zeitschrift,10.3897/dez.67.53199
2,MCSN,Deutsche Entomologische Zeitschrift,10.3897/dez.67.53199
5,PKU,ZooKeys,10.3897/zookeys.712.14955
6,NHMV,ZooKeys,10.3897/zookeys.684.13383;10.3897/zookeys.615.9179
2,EMU,ZooKeys,10.3897/zookeys.671.9081
3,ECO-CHZ,ZooKeys,10.3897/zookeys.671.12052
2,HUNAU,ZooKeys,10.3897/zookeys.668.11896;10.3897/zookeys.609.8288
4,CNIABM,ZooKeys,10.3897/zookeys.667.6080
2,SAC,ZooKeys,10.3897/zookeys.663.11320
1,DCS,ZooKeys,10.3897/zookeys.663.11320
1,Museum Zoologicum Bogoriense,ZooKeys,10.3897/zookeys.660.11847
1,MNZTPT,ZooKeys,10.3897/zookeys.658.11227
3,NMMU,ZooKeys,10.3897/zookeys.657.11623
4,KYUN,ZooKeys,10.3897/zookeys.651.11235
2,South African Museum,ZooKeys,10.3897/zookeys.640.10334
1,MUZ-UV,ZooKeys,10.3897/zookeys.640.10911
3,Tullie House Museum,ZooKeys,10.3897/zookeys.639.10893
8,BZL,ZooKeys,10.3897/zookeys.639.10893
7,ZSSM,ZooKeys,10.3897/zookeys.639.10893
5,SYKE,ZooKeys,10.3897/zookeys.639.10893
3,UMC,ZooKeys,10.3897/zookeys.973.54026
3,RCEF,MycoKeys,10.3897/mycokeys.73.56905
1,GBG,PhytoKeys,10.3897/phytokeys.162.52174
4,NMNL,ZooKeys,10.3897/zookeys.974.54794
1,DMC,PhytoKeys,10.3897/phytokeys.162.55550
1,Guizhou Normal University,ZooKeys,10.3897/zookeys.637.10202
1,FSJF,ZooKeys,10.3897/zookeys.636.10571
3,ZM-CBSU,ZooKeys,10.3897/zookeys.636.10571;10.3897/zookeys.579.7665;10.3897/zookeys.572.7377
3,SYUG,ZooKeys,10.3897/zookeys.635.9915
3,National Museum of Natural History,ZooKeys,10.3897/zookeys.635.10535
4,Smithsonian Institution,ZooKeys,10.3897/zookeys.635.10535;10.3897/zookeys.623.10018
6,FJIQBC,ZooKeys,10.3897/zookeys.634.10236;10.3897/zookeys.996.54187
1,Queen Victoria Museum and Art Gallery,ZooKeys,10.3897/zookeys.632.10657
1,"Queen Victoria Museum and Art Gallery, Launceston, Tasmania(QVMAG)",ZooKeys,10.3897/zookeys.632.10657
1,AUZM,ZooKeys,10.3897/zookeys.632.10130
3,Muséum National d'Histoire Naturelle,ZooKeys,10.3897/zookeys.632.9652
6,Universidade Federal do Paraná,ZooKeys,10.3897/zookeys.631.10718
3,Department of Entomology,ZooKeys,10.3897/zookeys.629.10121
4,Agriculture and Agri-Food Canada,ZooKeys,10.3897/zookeys.629.10121
3,Islamic Azad University,ZooKeys,10.3897/zookeys.629.10121
2,UNALM,ZooKeys,10.3897/zookeys.628.9805
1,Universidad de Costa Rica,ZooKeys,10.3897/zookeys.628.9805
1,MTU,ZooKeys,10.3897/zookeys.626.7485
1,VTEC,ZooKeys,10.3897/zookeys.626.9681
3,South China Agricultural University,ZooKeys,10.3897/zookeys.625.9846
4,South China Agricultural University(SCAU),ZooKeys,10.3897/zookeys.625.9846;10.3897/zookeys.564.6819
3,Anhui University(ANU),ZooKeys,10.3897/zookeys.625.9846
4,Anhui University,ZooKeys,10.3897/zookeys.625.9846
1,University of New Mexico,ZooKeys,10.3897/zookeys.623.10018
1,The Museum of Southwestern Biology,ZooKeys,10.3897/zookeys.623.10018
1,MIAvH,ZooKeys,10.3897/zookeys.623.9677
2,OCSD,ZooKeys,10.3897/zookeys.622.9411
2,CSD-EMTS,ZooKeys,10.3897/zookeys.622.9411
1,MCCF,ZooKeys,10.3897/zookeys.621.9662
1,Royal Belgian Institute of Natural Sciences,ZooKeys,10.3897/zookeys.621.9725
15,Zoological Museum,ZooKeys,10.3897/zookeys.619.10043
15,Muséum,ZooKeys,10.3897/zookeys.619.10043
19,Naturalis Biodiversity Center,ZooKeys,10.3897/zookeys.619.10043;10.3897/zookeys.606.9310
15,University of Copenhagen,ZooKeys,10.3897/zookeys.619.10043
15,University of Tokyo,ZooKeys,10.3897/zookeys.619.10043
3,Museum of Comparative Zoology,ZooKeys,10.3897/zookeys.618.9692
1,Florida Museum of Natural History,ZooKeys,10.3897/zookeys.617.9893
2,CDW,ZooKeys,10.3897/zookeys.615.9179
5,ASLAR,ZooKeys,10.3897/zookeys.615.9530
1,"Geoscience Museum, University of Göttingen, Germany(GMG)",ZooKeys,10.3897/zookeys.614.9283
1,GMG,ZooKeys,10.3897/zookeys.614.9283
1,SMRC,ZooKeys,10.3897/zookeys.614.8346
2,Universidade de Brasília,ZooKeys,10.3897/zookeys.612.7851
1,CDH,ZooKeys,10.3897/zookeys.611.9058
1,ITSZ,ZooKeys,10.3897/zookeys.610.8605
6,DLC,ZooKeys,10.3897/zookeys.610.9361
1,Osaka Prefecture University,ZooKeys,10.3897/zookeys.609.8288
1,"Institute of Zoology, Chinese Academy of Sciences",ZooKeys,10.3897/zookeys.609.9327
1,NTUC,ZooKeys,10.3897/zookeys.609.9327
3,MCWNU,ZooKeys,10.3897/zookeys.609.8250
2,NHLRU,ZooKeys,10.3897/zookeys.980.54100
5,ZRCBUU,ZooKeys,10.3897/zookeys.980.54100
1,HKU,Journal of Hymenoptera Research,10.3897/jhr.79.55832
2,FSCV,Journal of Hymenoptera Research,10.3897/jhr.79.56839;10.3897/jhr.79.57887
1,IMBIV,PhytoKeys,10.3897/phytokeys.164.54504
10,NYNU,MycoKeys,10.3897/mycokeys.74.53433;10.3897/mycokeys.75.57192;10.3897/mycokeys.77.60077
1,CICC,MycoKeys,10.3897/mycokeys.74.53433
10,PDD,MycoKeys,10.3897/mycokeys.74.57824;10.3897/mycokeys.80.64435
3,LMNH,Nota Lepidopterologica,10.3897/nl.43.54916
3,RCMN,Nota Lepidopterologica,10.3897/nl.43.54916
18,MNHA,ZooKeys,10.3897/zookeys.990.55542
1,LEUNA,ZooKeys,10.3897/zookeys.989.53018
1,SFC,MycoKeys,10.3897/mycokeys.75.53673
2,PNN,ZooKeys,10.3897/zookeys.988.49627
1,"Museo Nacional de Ciencias Naturales, Madrid, Spain",ZooKeys,10.3897/zookeys.987.51366
2,DOL,ZooKeys,10.3897/zookeys.987.51366
2,ICML–EMUCOP,ZooKeys,10.3897/zookeys.987.52906
1,MInRB,ZooKeys,10.3897/zookeys.984.52252
1,SEM-CAS,ZooKeys,10.3897/zookeys.991.47725
1,HSN,PhytoKeys,10.3897/phytokeys.159.56109
24,RIFID,ZooKeys,10.3897/zookeys.995.55981;10.3897/zookeys.1028.61018
1,AC,Subterranean Biology,10.3897/subtbiol.36.54034
1,DBAULL,Subterranean Biology,10.3897/subtbiol.36.55090
4,MEL,PhytoKeys;MycoKeys,10.3897/phytokeys.151.51909;10.3897/mycokeys.80.64435
1,MISC,PhytoKeys,10.3897/phytokeys.167.55107
1,PEPP,PhytoKeys,10.3897/phytokeys.167.55107
1,MPC,ZooKeys,10.3897/zookeys.999.53130
1,KKC,ZooKeys,10.3897/zookeys.999.53130
14,SMNE,ZooKeys,10.3897/zookeys.999.58747
1,GU,PhytoKeys,10.3897/phytokeys.169.58107
1,AAFB,PhytoKeys,10.3897/phytokeys.169.58107
1,KKIC,ZooKeys,10.3897/zookeys.997.34935
1,DNP,ZooKeys,10.3897/zookeys.997.34935
1,MERBK,ZooKeys,10.3897/zookeys.997.52703
2,CWNU,ZooKeys;PhytoKeys,10.3897/zookeys.997.52857;10.3897/phytokeys.176.63378
1,STCT,ZooKeys,10.3897/zookeys.996.56562
2,CIFI,ZooKeys,10.3897/zookeys.996.57411
3,HMIM,Nota Lepidopterologica;ZooKeys,10.3897/nl.43.49128;10.3897/zookeys.1005.56353
1,PSS,Nota Lepidopterologica,10.3897/nl.41.25099
1,EFJ,Nota Lepidopterologica,10.3897/nl.41.25099
1,FRM,Nota Lepidopterologica,10.3897/nl.41.25099
2,MHKMU,MycoKeys,10.3897/mycokeys.70.54149
1,NNKN,MycoKeys,10.3897/mycokeys.71.53421
1,BDNA,MycoKeys,10.3897/mycokeys.70.51569
8,NCYUCC,MycoKeys,10.3897/mycokeys.70.53674
1,GUM,MycoKeys,10.3897/mycokeys.66.50946
1,UNIPAR,MycoKeys,10.3897/mycokeys.65.47574
1,KAS,MycoKeys,10.3897/mycokeys.65.47574
12,GLMC,MycoKeys,10.3897/mycokeys.63.46836
3,GUCC,MycoKeys,10.3897/mycokeys.63.49264;10.3897/mycokeys.57.35448
3,HGUP,MycoKeys,10.3897/mycokeys.63.49264;10.3897/mycokeys.57.35448
5,SAAS,MycoKeys,10.3897/mycokeys.61.46446
1,NFCCI,MycoKeys,10.3897/mycokeys.45.32549
1,MFLC,MycoKeys,10.3897/mycokeys.43.25081
26,AVSC,ZooKeys,10.3897/zookeys.1001.58447
13,WBWC,ZooKeys,10.3897/zookeys.1001.58447
9,CHSM,ZooKeys,10.3897/zookeys.1001.58447
7,OUMNH,ZooKeys,10.3897/zookeys.1001.58447
1,KSA,Journal of Hymenoptera Research,10.3897/jhr.76.50193
35,AdMU,ZooKeys,10.3897/zookeys.1002.58017
6,PCSD,ZooKeys,10.3897/zookeys.1002.58017
3,Everglades National Park,ZooKeys,10.3897/zookeys.603.7480
2,Museo Nacional de Ciencias Naturales,ZooKeys,10.3897/zookeys.601.8241
2,Museo Nacional de Ciencias Naturales(CSIC),ZooKeys,10.3897/zookeys.601.8241
2,NP,ZooKeys,10.3897/zookeys.1003.55541
2,CFDS,ZooKeys,10.3897/zookeys.1003.55541
4,Central Research Laboratories,ZooKeys,10.3897/zookeys.599.8168
1,UB,ZooKeys,10.3897/zookeys.596.5945
8,ABC,ZooKeys;Subterranean Biology,10.3897/zookeys.596.8725;10.3897/subtbiol.38.61787
6,Museumof Natural History,ZooKeys,10.3897/zookeys.596.8332
6,Swedish Museumof Natural History,ZooKeys,10.3897/zookeys.596.8332
6,Oxford UniversityMuseumof Natural History,ZooKeys,10.3897/zookeys.596.8332
6,UniversityMuseumof Natural History,ZooKeys,10.3897/zookeys.596.8332
5,CQNU,ZooKeys,10.3897/zookeys.595.7734
10,LMBC,ZooKeys,10.3897/zookeys.593.7728
1,DEIM,ZooKeys,10.3897/zookeys.593.7728
9,"Natural History Museum, London",ZooKeys,10.3897/zookeys.593.8511
3,MNKB,ZooKeys,10.3897/zookeys.592.8180
19,PUCV,ZooKeys,10.3897/zookeys.591.7731
7,ARC,ZooKeys,10.3897/zookeys.585.7503
5,RSC,ZooKeys,10.3897/zookeys.585.7503
2,VMA,ZooKeys,10.3897/zookeys.588.7906
1,CMNFI,ZooKeys,10.3897/zookeys.579.7665
1,ZMUB,ZooKeys,10.3897/zookeys.577.7679
1,FZUT,ZooKeys,10.3897/zookeys.578.7424
9,AFC,ZooKeys,10.3897/zookeys.573.7830;10.3897/zookeys.573.7016
1,LUC,ZooKeys,10.3897/zookeys.573.7016
1,BYUC,ZooKeys,10.3897/zookeys.572.7823
1,CJMC,ZooKeys,10.3897/zookeys.571.7356
3,JNC,ZooKeys,10.3897/zookeys.568.7733
1,COM,ZooKeys,10.3897/zookeys.566.7344
20,CGCM,ZooKeys,10.3897/zookeys.566.7344;10.3897/zookeys.566.6982
2,OM,ZooKeys,10.3897/zookeys.566.6982
2,RAS,ZooKeys,10.3897/zookeys.566.6982
1,MHNSM,ZooKeys,10.3897/zookeys.563.6084
2,UPLBM,ZooKeys,10.3897/zookeys.559.6281
2,OC,ZooKeys,10.3897/zookeys.559.6281
1,DBFMNUP,ZooKeys,10.3897/zookeys.559.6350
1,BDOL,ZooKeys,10.3897/zookeys.559.6350
1,PCTW,ZooKeys,10.3897/zookeys.559.6755
1,ABPC,ZooKeys,10.3897/zookeys.558.6112
2,UNHAS,ZooKeys,10.3897/zookeys.557.6298
8,DBUO,ZooKeys,10.3897/zookeys.554.6120
28,AUMNH,ZooKeys,10.3897/zookeys.560.6264
1,NPIC,ZooKeys,10.3897/zookeys.546.6443
7,GZAAS,MycoKeys,10.3897/mycokeys.76.58465
2,GZCC,MycoKeys,10.3897/mycokeys.76.58465
1,CLH,ZooKeys,10.3897/zookeys.1008.61040
2,GEI,Journal of Hymenoptera Research,10.3897/jhr.80.57667
1,PFEC,Journal of Hymenoptera Research,10.3897/jhr.80.58737
1,MHNBA-MZUFBA,ZooKeys,10.3897/zookeys.1006.57599
2,ES,Subterranean Biology,10.3897/subtbiol.37.60483
2,"Museum für Naturkunde, Berlin, Germany",Subterranean Biology,10.3897/subtbiol.37.60483
2,NAT,Subterranean Biology,10.3897/subtbiol.37.60483
2,"Museu de la Universitat de València d´Història Natural, Burjassot, València, Spain",Subterranean Biology,10.3897/subtbiol.37.60483
2,"Universidade Federal de Lavras, Brazil",Subterranean Biology,10.3897/subtbiol.37.60483
3,FKH,Zoosystematics and Evolution,10.3897/zse.97.57202
9,MZUB,ZooKeys,10.3897/zookeys.1010.58759
1,CHTS,ZooKeys,10.3897/zookeys.110.59530
1,FAFS,ZooKeys,10.3897/zookeys.110.59530
6,ITS,MycoKeys,10.3897/mycokeys.78.62046;10.3897/mycokeys.78.60063
1,rpb2,MycoKeys,10.3897/mycokeys.78.62046
2,LSU,MycoKeys,10.3897/mycokeys.78.62046
1,tef1,MycoKeys,10.3897/mycokeys.78.62046
1,SSU,MycoKeys,10.3897/mycokeys.78.62046
2,IKI,MycoKeys,10.3897/mycokeys.78.62046
2,LBs,MycoKeys,10.3897/mycokeys.78.62046
1,MLZ,MycoKeys,10.3897/mycokeys.78.62046
2,OCI,MycoKeys,10.3897/mycokeys.78.62046
1,VBs,MycoKeys,10.3897/mycokeys.78.62046
1,NKUA,Zoosystematics and Evolution,10.3897/zse.97.60254
1,MARBK,ZooKeys,10.3897/zookeys.1015.60095
3,UAE,ZooKeys,10.3897/zookeys.1014.60426
1,NCBS,Evolutionary Systematics,10.3897/evolsyst.5.61667
4,SCC,ZooKeys,10.3897/zookeys.1019.59881
6,IMQC,ZooKeys,10.3897/zookeys.1018.61033
1,DAF,Journal of Hymenoptera Research,10.3897/jhr.81.57792
10,UNILA,Journal of Hymenoptera Research,10.3897/jhr.81.60048
6,UFPB,Journal of Hymenoptera Research,10.3897/jhr.81.60048
2,LFNU,ZooKeys,10.3897/zookeys.1021.58962
1,BFU,ZooKeys,10.3897/zookeys.1022.62833
1,SNP,PhytoKeys,10.3897/phytokeys.174.61630
1,Dar es–Salaam University herbarium,PhytoKeys,10.3897/phytokeys.174.61630
1,CSUFT,ZooKeys,10.3897/zookeys.1024.56399
5,BUIC,ZooKeys,10.3897/zookeys.1024.60393
4,USNMNH,ZooKeys,10.3897/zookeys.1024.56927
4,RAB,ZooKeys,10.3897/zookeys.1028.61018
4,SYU,ZooKeys,10.3897/zookeys.1028.61018
1,FFR,Zoosystematics and Evolution,10.3897/zse.97.63691
1,ZMPC,ZooKeys,10.3897/zookeys.1029.63023
3,JHAC,ZooKeys,10.3897/zookeys.1029.63940
1,SUT,ZooKeys,10.3897/zookeys.1029.64531
2,"National Museum of Natural History, Smithsonian Institution",Subterranean Biology,10.3897/subtbiol.38.61787
2,PCNYNP,ZooKeys,10.3897/zookeys.1031.57836
1,MZUN,Subterranean Biology,10.3897/subtbiol.38.66254
15,UFSC,ZooKeys,10.3897/zookeys.1033.60686
1,IMJAU,ZooKeys,10.3897/zookeys.1033.62129
3,TRU,ZooKeys,10.3897/zookeys.1034.60411
1,UFSCar,Journal of Hymenoptera Research,10.3897/jhr.82.62345
4,MSC,Journal of Hymenoptera Research,10.3897/jhr.82.64657
2,FCEL,ZooKeys,10.3897/zookeys.1036.63814
1,JSSNU,ZooKeys,10.3897/zookeys.1037.65481
1,DDBJ,ZooKeys,10.3897/zookeys.1038.63170
1,ICYZU,ZooKeys,10.3897/zookeys.1039.60144
2,NMSZ,ZooKeys,10.3897/zookeys.1039.61098
